"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000125787",9.19544957293087,1.37521778519595,0.295263218164955,4.65759939129179,3.1991798256481e-06,7.8922333305302e-06
"ENSG00000125788",2.51398752232337,3.32256858128326,0.708579555334586,4.68905510506067,2.74469475886024e-06,6.82779661211724e-06
"ENSG00000125810",5613.32720877634,-2.20887551924071,0.121546720554226,-18.1730573163037,8.43638548088239e-74,1.13038121728733e-71
"ENSG00000125813",4.77463962632364,1.28738004464093,0.462614989277474,2.78283253781205,0.00538866118071255,0.00840068743328154
"ENSG00000125816",4.46530129730227,4.04613293879923,0.719623709573885,5.62256757937434,1.88139929111785e-08,5.99247535433305e-08
"ENSG00000125820",1.42834070420325,2.44189717856961,0.758548654177247,3.21917014172043,0.00128562178902924,0.00221395515165216
"ENSG00000125823",7.30801408159097,4.42877732822544,0.485216345751388,9.12742814005409,7.01458445662858e-20,5.84017420016406e-19
"ENSG00000125845",1472.70409881015,-1.76330023398665,0.182671230332991,-9.65286230772267,4.78024804895498e-22,4.7092984139897e-21
"ENSG00000125848",2614.5288706674,-1.794150376859,0.181933531863432,-9.8615706433148,6.10862478981512e-23,6.38586921622914e-22
"ENSG00000125851",991.802729979132,1.29662514884243,0.44676216003838,2.90227164433766,0.00370467143553723,0.0059410077964767
"ENSG00000125869",256.566758592548,1.51255522366114,0.182267225931133,8.29855842669512,1.05382273252385e-16,6.93579921227984e-16
"ENSG00000125879",1.26002176339982,2.03520823871466,0.513325722350733,3.96475015784245,7.34728601844643e-05,0.000151907930467753
"ENSG00000125885",309.26977290736,1.18517366222482,0.10363943411224,11.4355474089263,2.77779240159594e-30,4.63296550621963e-29
"ENSG00000125888",1.16935082480724,2.25412209117702,0.569069777137607,3.96106449812735,7.46163725416451e-05,0.000154139062394174
"ENSG00000125895",36.4573047893008,-1.44510154277257,0.163720447334863,-8.82664057114907,1.07866750974833e-18,8.26410744773898e-18
"ENSG00000125900",4.41231858462264,-2.19202142141809,0.178039292722369,-12.3120092643611,7.8055433878473e-35,1.68544352083108e-33
"ENSG00000125910",341.55149042508,-1.80157364104272,0.133582421581737,-13.4866071426947,1.87533993574275e-41,5.78535925709504e-40
"ENSG00000125998",2.27257323289497,2.11237804800512,0.520553291974213,4.05794772710756,4.95058448507332e-05,0.000104873186404636
"ENSG00000126091",137.915136838683,1.13494567122084,0.178072763378862,6.3734939003904,1.84769628964216e-10,7.24175137139928e-10
"ENSG00000126218",171.5121188804,-1.5375359322144,0.175776604413966,-8.7471022514088,2.18901329204112e-18,1.63897577781286e-17
"ENSG00000126231",8.31298606666177,1.10194378399904,0.219735019722764,5.01487557781798,5.30677955477334e-07,1.43473232218307e-06
"ENSG00000126233",1.8548818300144,2.22818305605447,0.47240154646558,4.71671414440813,2.39684073692942e-06,6.00447565385786e-06
"ENSG00000126249",198.136406603786,1.54719366085816,0.110422034450578,14.0116387870996,1.3231607508337e-44,4.78001804845949e-43
"ENSG00000126259",53.5108779114272,3.67578571375326,0.344196443387129,10.6793250900009,1.27192992547841e-26,1.68724535256757e-25
"ENSG00000126337",4.11313057884859,1.22657095745932,0.249871214401648,4.90881256729199,9.16294987707465e-07,2.40749518647745e-06
"ENSG00000126458",2538.50840573639,-1.35684699200456,0.117217584176196,-11.5754560336699,5.48786635805715e-31,9.53842173530852e-30
"ENSG00000126500",26.9065732470571,1.98520166180129,0.192089913929723,10.3347522063422,4.90678602868596e-25,5.88110078451549e-24
"ENSG00000126583",16.7910403882667,2.52632253787833,0.299364803829,8.43894307402077,3.20219991704187e-17,2.1902437489725e-16
"ENSG00000126602",1998.67680551493,1.16296259833277,0.07610073032945,15.2818848557451,1.00977333442437e-52,5.5613421266633e-51
"ENSG00000126752",11.8538393629461,5.34721629430249,0.902626149096524,5.92406535048286,3.1407854716729e-09,1.08611773403604e-08
"ENSG00000126759",25.8299417909343,-1.77805240529531,0.144191288384406,-12.3312054786217,6.15194261210504e-35,1.33561128934752e-33
"ENSG00000126778",1234.371945548,2.3665248663516,0.199974078498372,11.8341581275038,2.59938523468254e-32,4.8640606770305e-31
"ENSG00000126785",625.474492055611,-1.87448104419603,0.105690221934269,-17.7356146092852,2.22648338824719e-70,2.60426032536053e-68
"ENSG00000126787",726.64766988645,3.67241120347919,0.170048829537183,21.5962157074194,1.94946691703365e-103,1.34621937545695e-100
"ENSG00000126838",120.315986933686,-1.2209935082746,0.285324607769722,-4.27931371857009,1.87470465444582e-05,4.20505774479949e-05
"ENSG00000126856",2.38792792669219,2.48460368337375,0.38311133634503,6.48533062758581,8.85374114509587e-11,3.5784185442485e-10
"ENSG00000126861",231.497769960171,-1.19195898806036,0.253294722155671,-4.70581849442487,2.52849411000767e-06,6.31768807562454e-06
"ENSG00000126890",38.9253671245185,5.21671131750647,0.892459605279669,5.84531925775141,5.05597638923598e-09,1.70987997891387e-08
"ENSG00000126895",43.4408000943211,-1.97314650118844,0.195283926813539,-10.1039882461624,5.30402101998392e-24,5.96685748140985e-23
"ENSG00000126947",617.232450673559,-1.05458185140683,0.110202476894016,-9.56949318318,1.07431008437585e-21,1.02544925092643e-20
"ENSG00000126953",357.654168242576,1.18391065708887,0.0864681539923186,13.6918692307696,1.13550096790487e-42,3.73444605360833e-41
"ENSG00000127074",72.8941609377993,-1.45956088231714,0.197626199029304,-7.38546250186552,1.51924350456367e-13,7.81695300263314e-13
"ENSG00000127084",801.049154094136,-1.18506615557418,0.111869928526165,-10.5932503147797,3.20274072522494e-26,4.12952304136813e-25
"ENSG00000127129",310.698814511169,1.85048924931377,0.264446014776163,6.9976068683814,2.60371448232072e-12,1.20812486555957e-11
"ENSG00000127191",1434.45435471317,1.01127811950553,0.101751444190397,9.93871023209484,2.82460505418972e-23,3.02051050896065e-22
"ENSG00000127241",188.268250006351,-2.718298306777,0.18959378101201,-14.3374866636833,1.27593159048534e-46,5.15381636476244e-45
"ENSG00000127249",3581.91327838024,-1.35342375468115,0.23577679004579,-5.74027559887595,9.45225961492989e-09,3.10370510710056e-08
"ENSG00000127252",74.6230326906846,2.80418067347682,0.239437824092124,11.7115191975596,1.11267857471347e-31,2.00880718649501e-30
"ENSG00000127324",4348.07221817048,2.14284993284279,0.292169031518918,7.33428153457133,2.22914062257395e-13,1.13395963473591e-12
"ENSG00000127325",5.65903057797741,2.18884030856096,0.38760304697836,5.64711842598897,1.63159443005073e-08,5.23021999541971e-08
"ENSG00000127329",2286.55345188221,-2.55591028168102,0.143238840906643,-17.8436956450021,3.23570363665629e-71,3.91215090534313e-69
"ENSG00000127362",3.72008336897521,1.37551603025607,0.425719307345,3.23103981079571,0.00123340759418977,0.00212985974031067
"ENSG00000127377",49.1982987566441,3.25301780312184,0.263752187390939,12.3336145011763,5.97071089039149e-35,1.29704934883889e-33
"ENSG00000127423",121.09335933598,2.33469777759339,0.160844109307512,14.5152830753022,9.69566077200019e-48,4.16959859475155e-46
"ENSG00000127472",109.570074632801,-1.26913165249044,0.13107208457674,-9.68269984099769,3.57157320784604e-22,3.56353493527489e-21
"ENSG00000127528",1454.74193807853,-1.77360765028001,0.151710391599962,-11.69074597709,1.42132669765212e-31,2.55064569645127e-30
"ENSG00000127533",340.232136802456,-1.89803669846008,0.158092184349846,-12.0058857195614,3.3090214728254e-33,6.49309574140367e-32
"ENSG00000127561",180.21520373472,2.80439830919788,0.211059296492089,13.2872531833867,2.74470221447116e-40,7.98699447483344e-39
"ENSG00000127564",437.472836620112,2.96426578392544,0.159489810448999,18.585925806673,4.17729085638622e-77,6.38307818561586e-75
"ENSG00000127585",504.167596598335,1.24070443392453,0.21342841794414,5.81321103288716,6.12857207089035e-09,2.05385809140086e-08
"ENSG00000127586",749.501022841658,1.80280771888735,0.129531148187214,13.9179474907588,4.92855075472748e-44,1.74535827466971e-42
"ENSG00000127588",4.50850259903041,1.4546749561237,0.302817701880614,4.80379762176917,1.55684190729941e-06,3.98464975404237e-06
"ENSG00000127824",4160.50345274562,1.02647110516904,0.127511586259228,8.0500222394085,8.27789931217381e-16,5.09165958206319e-15
"ENSG00000127831",1143.50776766459,7.00797906184857,0.384564810091464,18.2231417902793,3.38169108381314e-74,4.54805786998674e-72
"ENSG00000127920",2161.36823873497,-1.71633061043837,0.169710280649512,-10.1132978147798,4.82328079954876e-24,5.45165849011635e-23
"ENSG00000127928",36.2269602943452,6.37941920620388,0.439043876923901,14.5302543584035,7.79305247474508e-48,3.38790219510437e-46
"ENSG00000128016",14512.9221500573,-1.8373434991723,0.162019724424411,-11.3402457984645,8.29112584263845e-30,1.34110827875362e-28
"ENSG00000128039",2756.02449633241,1.58053482157529,0.137676882346324,11.4800305951109,1.66221691831936e-30,2.80755161429586e-29
"ENSG00000128040",51.0266810019952,2.73715217451553,0.264702001125441,10.3405042760459,4.62099444212072e-25,5.54967523150879e-24
"ENSG00000128050",5740.1336452551,1.85024806505243,0.0958930880054313,19.2949054362253,5.92733157492685e-83,1.15051107850837e-80
"ENSG00000128059",870.30889823882,1.92721735771485,0.100832518886638,19.1130537944962,1.96619073408113e-81,3.56585571061208e-79
"ENSG00000128165",742.546244868252,3.45477876949682,0.155746277553622,22.1820952883279,5.11409544135881e-109,5.56491070314404e-106
"ENSG00000128203",220.877861792435,1.34537495337145,0.156210537813783,8.61257487619211,7.14376087793038e-18,5.1531801801045e-17
"ENSG00000128218",77.7262813785603,1.9271323967695,0.217779475618068,8.84900834341807,8.83003725775404e-19,6.7969519375925e-18
"ENSG00000128228",1467.49037395652,1.09640277193295,0.119164182039349,9.20077453786333,3.55378811521839e-20,3.02902865961019e-19
"ENSG00000128262",42.2125903389873,1.0764827756358,0.158094469685257,6.80911089286629,9.82037623598869e-12,4.3316532398737e-11
"ENSG00000128268",700.154356304337,-3.02199986512842,0.207094333996375,-14.5923831271082,3.14033175007532e-48,1.39045835774913e-46
"ENSG00000128284",1930.79529936393,-1.32382550617746,0.126385186397954,-10.4745306305842,1.13097240669454e-25,1.40769802953186e-24
"ENSG00000128285",39.6908884543671,2.07671366787956,0.209888814767364,9.89435130300462,4.40456632673504e-23,4.65734900549848e-22
"ENSG00000128298",295.853972115718,3.68340976231276,0.242671105460102,15.1786087401261,4.90066240544246e-52,2.60707979728938e-50
"ENSG00000128310",1.55713410909518,2.20065194845963,0.420912114643284,5.22829320397358,1.7108204688307e-07,4.90059446515967e-07
"ENSG00000128313",1.25554334398551,1.13508267470804,0.394204713881693,2.87942440751406,0.00398401793900998,0.00635266874653239
"ENSG00000128322",13.0075226937142,2.99944865815897,0.328647535613947,9.12664278025302,7.06563984837665e-20,5.88131806479734e-19
"ENSG00000128383",94.5265433087715,-1.30046783897315,0.201742449890675,-6.44617847992765,1.14705574597254e-10,4.58783969504657e-10
"ENSG00000128422",5575.13143197979,2.6975909686296,0.306323467978643,8.80634770306819,1.29289566243704e-18,9.8382263917041e-18
"ENSG00000128438",46.7311081888038,1.71004893345859,0.258149088011275,6.62426873800886,3.48971385552225e-11,1.46890323336008e-10
"ENSG00000128512",1594.36098692687,-1.51217525460021,0.113643764510861,-13.3062756334131,2.12829392707112e-40,6.24897028840532e-39
"ENSG00000128536",806.229401489079,-1.47012243199031,0.279340759037164,-5.26282822835289,1.41856101131574e-07,4.10534391967578e-07
"ENSG00000128564",69.8527372371128,4.17142902698158,0.314001954623053,13.2847231221513,2.83906644510657e-40,8.24822305641842e-39
"ENSG00000128567",4075.1404240285,-1.10264005355623,0.102596074212654,-10.7473903072622,6.09620408448933e-27,8.26382002528982e-26
"ENSG00000128578",554.249738067719,2.73495371744693,0.215283786194371,12.7039465711442,5.62213878048789e-37,1.37711719964898e-35
"ENSG00000128594",505.627351617334,-1.24439518200433,0.196055558176895,-6.34715584488328,2.19331918101887e-10,8.52933706640746e-10
"ENSG00000128610",131.927115420325,5.59222366330547,0.325029369493438,17.205287239184,2.42371986932489e-66,2.35225288615101e-64
"ENSG00000128645",86.6942322186765,1.41301503732678,0.272366283975727,5.1879220023162,2.12653629637728e-07,6.01890059640669e-07
"ENSG00000128652",46.12983249791,1.88418464795644,0.251102268453961,7.50365442557483,6.20627898995346e-14,3.29627676749355e-13
"ENSG00000128655",30.9207734764511,1.66641870249796,0.252086158021817,6.61051251514465,3.82991735701603e-11,1.60532861413667e-10
"ENSG00000128683",159.79051547388,3.79439952278971,0.252351022467183,15.0361963494051,4.25294838006137e-51,2.15704976524892e-49
"ENSG00000128710",35.6932515103664,1.43284621347541,0.343210598951588,4.17483089931475,2.98207478719424e-05,6.50843758180017e-05
"ENSG00000128713",5.92393231570763,4.55647096734523,0.704151193952867,6.47087018594223,9.7440121190843e-11,3.92262030475558e-10
"ENSG00000128714",15.7306463222025,5.85157006381504,0.736267982553688,7.94760902615828,1.90145642428796e-15,1.13383259282226e-14
"ENSG00000128849",2278.92368173256,-2.22368865745427,0.133439169920487,-16.664437127264,2.37715878262311e-62,1.96233091322329e-60
"ENSG00000128872",625.383682013248,-1.00177152749386,0.111885843013948,-8.95351458690777,3.44340334843883e-19,2.72295024970469e-18
"ENSG00000128886",6.63904070597016,1.4816034645727,0.191860156187829,7.72230927990194,1.14240781561877e-14,6.40879897688712e-14
"ENSG00000128944",719.0616273855,1.05571792835749,0.116456272617358,9.06535907968025,1.24194503322979e-19,1.01425981801794e-18
"ENSG00000129038",1157.92777247025,1.03879620186983,0.133415762342858,7.78615797435005,6.9077571722815e-15,3.94796518063754e-14
"ENSG00000129048",85.6827480252043,-2.37759947059509,0.197101955559517,-12.0627898584048,1.66060758974658e-33,3.33505357607438e-32
"ENSG00000129151",56.7208917567689,1.35915311927296,0.271524907821593,5.00562961305193,5.56797313776954e-07,1.50127907646919e-06
"ENSG00000129159",15.3322995347926,1.83401489847882,0.289610614051129,6.3326922754117,2.40919766645802e-10,9.33850161969353e-10
"ENSG00000129173",329.763631916999,3.1576460776551,0.149183726725923,21.1661563023979,1.95897866560104e-99,9.77013401431496e-97
"ENSG00000129194",108.466047028286,1.39294618733497,0.213760850447659,6.51637652272553,7.20260468306276e-11,2.93773661476716e-10
"ENSG00000129195",289.144627751803,3.20427191764259,0.184040102475717,17.4107266543462,6.84100780253583e-68,7.12039852699302e-66
"ENSG00000129226",3.58614480086254,-1.28486058065605,0.169876037728252,-7.56351865653601,3.92309516913574e-14,2.11459658403625e-13
"ENSG00000129235",3398.51254778939,1.63025739792523,0.126920614127868,12.8447014626229,9.21065588628238e-38,2.33247843596977e-36
"ENSG00000129244",121.654957781075,-1.5891092784253,0.159183997204917,-9.98284567750639,1.81194231600626e-23,1.96868492058907e-22
"ENSG00000129250",6847.81630718381,-1.32790911992916,0.0849467033699926,-15.6322619624842,4.38940518809675e-55,2.67151103219265e-53
"ENSG00000129353",9905.04071408456,-1.01298395855456,0.0768940013239764,-13.1737709198742,1.24234161566192e-39,3.47439603401901e-38
"ENSG00000129437",122.636115733505,1.32403459840613,0.359361409274908,3.68440952265204,0.000229233432680892,0.00044070796306554
"ENSG00000129455",39.7108338294221,4.52354537380392,0.572442174586093,7.90218746037483,2.74050840441406e-15,1.61564466087842e-14
"ENSG00000129467",458.410877878234,-1.76706313767099,0.114274166236155,-15.4633649570389,6.13103065172872e-54,3.51131068058894e-52
"ENSG00000129514",3615.0375409654,1.385012313236,0.149942962690139,9.23692775164227,2.53676242403314e-20,2.18447486533828e-19
"ENSG00000129521",2976.89490858338,3.04458326427987,0.214263877891505,14.2095032267712,7.99909284322318e-46,3.11201977147672e-44
"ENSG00000129596",131.245398307674,-2.69874356373438,0.176956253773882,-15.2509080983534,1.62359264494933e-52,8.86042375189747e-51
"ENSG00000129657",4378.66971523043,-1.02682299051868,0.0888489339150909,-11.556953418259,6.80815543196885e-31,1.17479122252076e-29
"ENSG00000129673",14.015234023281,1.24750148080017,0.202031923925246,6.17477404839127,6.62581594737002e-10,2.45842555129272e-09
"ENSG00000129675",1381.77359513417,-1.42247071047044,0.11146901324513,-12.7611312692103,2.70247576655124e-37,6.72510064456607e-36
"ENSG00000129744",3.79556764569382,-1.7370045617084,0.281770069132164,-6.16461701222657,7.06539348028427e-10,2.61557953075802e-09
"ENSG00000129757",822.091258196591,-1.04555030159643,0.133996352065639,-7.80282661041596,6.05356984324925e-15,3.47415118269518e-14
"ENSG00000129810",141.363778795621,3.21181724050612,0.164841469994129,19.4842792934357,1.49266296088002e-84,3.13450492761641e-82
"ENSG00000129910",209.376480258576,2.1357054213087,0.227955283681759,9.3689665219179,7.3246187505759e-21,6.57549336786075e-20
"ENSG00000129951",92.7358664176028,-1.32256694536983,0.272014848992967,-4.86211304370381,1.16139261786084e-06,3.01463405484783e-06
"ENSG00000129988",97.2349527501746,3.53413120792962,0.40489304077622,8.72855508001407,2.57946819205401e-18,1.91613825627777e-17
"ENSG00000129990",56.4821529102324,2.46662420362977,0.329154087923601,7.49382825287069,6.6893244698568e-14,3.54496682981239e-13
"ENSG00000129991",59.9217602429957,2.74720815987635,0.325554687928946,8.43854584725237,3.21309927296181e-17,2.19686180108122e-16
"ENSG00000129993",297.557547503287,-1.10405965202845,0.155685228913754,-7.09161466204397,1.32556182431904e-12,6.31461920263628e-12
"ENSG00000130005",582.874482373748,1.14295924721303,0.145820183555122,7.83814160253731,4.572632023246e-15,2.65093063162319e-14
"ENSG00000130032",57.4196362870281,-1.45249640778243,0.180878964488248,-8.03021187063907,9.73044791575665e-16,5.94741539075584e-15
"ENSG00000130037",41.581278851134,-2.28729267673215,0.180620048463982,-12.66355920167,9.41327895420234e-37,2.27470682346199e-35
"ENSG00000130038",369.11088820945,1.06607889358626,0.161288435144984,6.60976648839052,3.84926711143691e-11,1.61287436061363e-10
"ENSG00000130052",693.586021492221,-2.21639157514971,0.111724021079499,-19.8380934890681,1.3965516115711e-87,3.63396897245699e-85
"ENSG00000130054",142.174990952684,3.21175951380929,0.234791875583481,13.6791765295445,1.35215280590581e-42,4.41404137338833e-41
"ENSG00000130055",10.1750474079998,1.41117260249318,0.251834180402438,5.60357851439421,2.09970937474875e-08,6.66005334668782e-08
"ENSG00000130164",5849.79264417172,-2.12734549275097,0.129768643589761,-16.3933708013175,2.13282425361872e-60,1.57912548707617e-58
"ENSG00000130176",715.275470392015,-1.51435338448111,0.159754683435429,-9.47924249803416,2.56135642917126e-21,2.37909332682646e-20
"ENSG00000130208",2124.58708377493,-1.4055779727648,0.17556692873942,-8.00593815052145,1.18559307058493e-15,7.19510927355659e-15
"ENSG00000130224",257.899446833641,-1.24531988777029,0.177210862942013,-7.02733380502628,2.10517322356195e-12,9.86231771492315e-12
"ENSG00000130226",42.851443757481,-3.26059321088106,0.209320552312366,-15.5770332863222,1.04283547535184e-54,6.28308373899482e-53
"ENSG00000130270",224.529268505767,1.32706179122416,0.200997377263766,6.60238361957669,4.04598880183775e-11,1.69115832714692e-10
"ENSG00000130287",2.92778540948346,2.44757730303554,0.343192787916689,7.1317853673245,9.90752869840941e-13,4.77350661520439e-12
"ENSG00000130294",1617.66095295734,5.4845198984817,0.413573571304161,13.2612920143491,3.88150272424828e-40,1.11593980244221e-38
"ENSG00000130307",137.617274898872,-2.3130322012068,0.119372208779541,-19.3766390423299,1.2152951572504e-83,2.47954737509686e-81
"ENSG00000130433",89.7738958705895,-1.54265153031931,0.353065531714309,-4.36930652173542,1.24641713816088e-05,2.85298272655654e-05
"ENSG00000130477",101.103090371316,1.86576429811131,0.251985738889767,7.40424559870628,1.31898120005546e-13,6.82173353201665e-13
"ENSG00000130487",332.128912785695,1.79630470739283,0.200060151778214,8.97882307609265,2.73678449565398e-19,2.18001762321292e-18
"ENSG00000130513",3969.34060864385,1.43585004644456,0.208584264687256,6.88378890228093,5.8281221795609e-12,2.62028345243336e-11
"ENSG00000130518",426.576687239655,-2.44958938537104,0.185865183154586,-13.1793881123701,1.15322352771225e-39,3.23524247317338e-38
"ENSG00000130522",7081.08221927634,-1.46655154435992,0.112293927600117,-13.0599363269434,5.57744156560468e-39,1.50700037004739e-37
"ENSG00000130540",53.8424882073489,3.9147470098174,0.369903439673745,10.5831592516961,3.56723191124417e-26,4.58795597066142e-25
"ENSG00000130590",558.854937345878,1.72454946330468,0.11331767077978,15.2187161228909,2.6569405721233e-52,1.43686865970445e-50
"ENSG00000130595",30.5035569313952,-1.63037507602385,0.263557524474451,-6.18603122515632,6.16977916911906e-10,2.29514762440585e-09
"ENSG00000130598",119.875949516929,-1.46986695177284,0.210714175517469,-6.97564341916325,3.04474091166176e-12,1.40279190912063e-11
"ENSG00000130600",1649.55204660958,2.19188912861925,0.321576358766933,6.81607670732989,9.35603534215007e-12,4.13547357337847e-11
"ENSG00000130635",14259.2063535304,2.00411624722031,0.163180316145355,12.2816053710493,1.13719048070291e-34,2.43793271472005e-33
"ENSG00000130643",30.4857855274124,2.82041230876204,0.351570561391773,8.02232216940118,1.03764558271421e-15,6.32826345612848e-15
"ENSG00000130649",98.8004450086061,1.46787719545143,0.218649673718152,6.71337473543902,1.90173881601924e-11,8.16860516081757e-11
"ENSG00000130675",115.151377723706,4.31954962225215,0.231640541827601,18.6476408152549,1.31973612409221e-77,2.06944997729377e-75
"ENSG00000130695",998.197265624176,1.04945260032949,0.0873364102072176,12.0162094805536,2.92064748765271e-33,5.77837634347776e-32
"ENSG00000130700",50.5959205353958,-1.58739970867268,0.192305900024352,-8.25455541650912,1.52468722496375e-16,9.91668059431682e-16
"ENSG00000130701",225.195246089545,2.07779033780523,0.14725598994076,14.1100564984902,3.29314049493237e-45,1.2395532707812e-43
"ENSG00000130711",6.05681890172796,3.19126280158588,0.297946066097706,10.7108740967211,9.05032163662621e-27,1.21128587271566e-25
"ENSG00000130755",1214.66384070678,-1.48921098686641,0.122171674159338,-12.1894947999499,3.53606671454741e-34,7.35243889129607e-33
"ENSG00000130762",1728.65414068914,1.75924469462135,0.111330227827131,15.8020398319226,3.01210143251724e-56,1.91436372283649e-54
"ENSG00000130768",1779.17905470938,1.80815436502486,0.153178437599062,11.8042355919416,3.71148469716831e-32,6.89832836390356e-31
"ENSG00000130775",2465.46224789864,-1.1032386376792,0.106836278313875,-10.3264420577997,5.35086352590145e-25,6.38989552216811e-24
"ENSG00000130821",1827.67644705419,1.86438664713329,0.169437554872777,11.0033849847112,3.6805137060278e-28,5.38125271456646e-27
"ENSG00000130822",60.4012703671917,2.85266895617464,0.270482845379386,10.5465799584199,5.26798695454771e-26,6.70571228468109e-25
"ENSG00000130826",3367.81421602573,1.11741435240261,0.0788052780313058,14.1794354428736,1.22830729195724e-45,4.72240755320048e-44
"ENSG00000130827",3164.46134281299,1.01070664164012,0.110996059234708,9.10578851725644,8.56420349825145e-20,7.09089193955987e-19
"ENSG00000130829",115.902101225422,4.58552224429976,0.326985881527113,14.0236092851597,1.11781955217124e-44,4.05452346453709e-43
"ENSG00000130844",1327.05610967492,-1.20720952865008,0.117105476651072,-10.308736731819,6.43414811354449e-25,7.64792534290861e-24
"ENSG00000130876",131.374934039894,4.7709320856874,0.35066294031168,13.6054642142875,3.71601431205063e-42,1.17878408066631e-40
"ENSG00000130940",810.073506371249,-1.03159591271768,0.116032488813933,-8.89057817566878,6.0791746712413e-19,4.72811529715408e-18
"ENSG00000131016",3410.65532474983,-1.05342698859416,0.23610335036476,-4.46171978062448,8.13045005292383e-06,1.90472554116938e-05
"ENSG00000131018",5465.75604288533,-1.12499530300404,0.146937612244887,-7.65627864653961,1.91398206455046e-14,1.05802312124296e-13
"ENSG00000131037",1804.60234004867,1.25783698744318,0.155863061341556,8.0701416783209,7.02166410071608e-16,4.3472575205623e-15
"ENSG00000131044",67.2754504120965,-1.03342634701008,0.237227798928072,-4.35626158350615,1.32302654044805e-05,3.01871648500121e-05
"ENSG00000131050",152.538933413764,4.71604983513743,0.360053991309146,13.0981740210406,3.37274481790269e-39,9.17514345955059e-38
"ENSG00000131055",251.104370747781,-2.29072119900422,0.148797146254315,-15.394926963781,1.77024276811539e-53,9.98775802613249e-52
"ENSG00000131094",25.5199820384078,2.14872667919234,0.283491959414719,7.5794977876215,3.46895117390613e-14,1.88053393272638e-13
"ENSG00000131095",43.7318449977497,2.88124071051922,0.252128101625021,11.427685735739,3.04105871164683e-30,5.0603047857519e-29
"ENSG00000131097",132.621587527754,-2.75112469380521,0.154598632229383,-17.795271886515,7.68932805283584e-71,9.11274194882119e-69
"ENSG00000131126",8.47993326072937,2.54488522010646,0.419113176059051,6.07207161568192,1.2627059357117e-09,4.56024413612304e-09
"ENSG00000131142",11.5635660631472,2.95299646628628,0.309952332825297,9.5272600124314,1.61489166592304e-21,1.5212262547647e-20
"ENSG00000131153",531.01705502816,2.85126055696236,0.157670523576335,18.0836626421294,4.28640912667185e-73,5.5168697250774e-71
"ENSG00000131183",5.51409286894324,1.15699838915668,0.273835810772873,4.22515370028182,2.38777750941088e-05,5.28069856410884e-05
"ENSG00000131187",151.817461712126,2.7513333404159,0.18045800497699,15.246391207565,1.73987206051297e-52,9.46622209408489e-51
"ENSG00000131188",130.722597594208,1.43424991488871,0.150638160181334,9.52115926775922,1.71257792701251e-21,1.61071138766611e-20
"ENSG00000131196",808.095593932799,-1.16578837270435,0.103677780499714,-11.2443415270407,2.46932429511043e-29,3.89420141032588e-28
"ENSG00000131355",66.5148150579547,-2.8550378907037,0.190413738301537,-14.9938650234495,8.05274824029481e-51,4.02178214966268e-49
"ENSG00000131370",456.420683899367,-1.40512111317883,0.120054603723918,-11.7040169189187,1.21559898372753e-31,2.18801723842966e-30
"ENSG00000131409",96.7205997563305,-1.33613958408917,0.167525014767003,-7.97576162549512,1.51443986376504e-15,9.09702593976895e-15
"ENSG00000131435",967.429732982527,1.21901192598711,0.18994963192859,6.41755350410676,1.38481697517734e-10,5.49413244521523e-10
"ENSG00000131462",1707.19851484216,1.15617934806104,0.102496124302632,11.2802250419468,1.64325073525822e-29,2.6167401619684e-28
"ENSG00000131471",3597.22723837323,-2.66171364363548,0.14675425811373,-18.1372157635981,1.62034571115392e-73,2.13915419639067e-71
"ENSG00000131477",908.480362879284,-2.87152601606336,0.129990458109402,-22.0902830702131,3.91932298191079e-108,3.90941580437318e-105
"ENSG00000131482",5.24329764239031,2.48910770245433,0.618717055772324,4.02301452535078,5.7457951352146e-05,0.000120566678846737
"ENSG00000131634",988.11212807137,-1.91970197394062,0.108259042988891,-17.7324860902161,2.35391525599081e-70,2.74437477036929e-68
"ENSG00000131650",52.4605882205347,2.8567855031764,0.227332767130963,12.566536444483,3.22547520778023e-36,7.58007782959295e-35
"ENSG00000131668",684.83275048114,7.52885563798073,0.430148961577152,17.5029032044527,1.36149030165407e-68,1.46376512700886e-66
"ENSG00000131686",9.70834009049138,2.80732572900948,0.393880818947119,7.12734815702304,1.02321049517705e-12,4.92460336031533e-12
"ENSG00000131737",1.53775214869666,2.50308583319998,0.588732765645234,4.25165028900111,2.12201035777693e-05,4.72817510160163e-05
"ENSG00000131738",1.24601458517291,2.40322980175236,0.613566840410313,3.91681825592993,8.97253398055074e-05,0.000183304729309664
"ENSG00000131746",1606.67768438023,3.92049655806565,0.29317456024942,13.3725673698641,8.7468802407058e-41,2.63278895694472e-39
"ENSG00000131747",5264.42818108063,3.84859140101162,0.161326530925229,23.8559112313358,8.79249481110467e-126,2.63108080143298e-122
"ENSG00000131778",30.8189051931637,1.73094665890499,0.171917153283452,10.0684930261209,7.61356642014909e-24,8.46950299198059e-23
"ENSG00000131788",2348.46838349634,1.02279469400642,0.0855200419010684,11.9597075874871,5.77649728381972e-33,1.11640603317913e-31
"ENSG00000131831",597.039449624344,-2.14278665005368,0.131285183599521,-16.3216182611295,6.92745959108528e-60,5.03559000923647e-58
"ENSG00000131885",1.80763967573023,1.84911328507933,0.373936659728932,4.94499064739937,7.61475201936944e-07,2.02112595360734e-06
